month,wg_dp,wg_ep,wg_bm,wg_ntis,wg_tbl,wg_tms,wg_dfy,wg_svar,wg_infl
1990-01-31,-3.4647177455761864,-2.7377745518509062,0.390454744,-0.012333538,0.0763,0.005299999999999999,0.009599999999999997,0.000923423,0.001588562
1990-02-28,-3.3855163073299956,-2.684119796103492,0.414971396,-0.01389679,0.0764,0.010099999999999998,0.009500000000000008,0.002892048,0.010309278
1990-03-31,-3.3861881061628902,-2.710584368446284,0.40917309,-0.011729203,0.0774,0.0102,0.0092,0.001008578,0.004709576
1990-04-30,-3.4023747527288735,-2.752840315900938,0.471333956,-0.010291443,0.079,0.009900000000000006,0.00839999999999999,0.001032245,0.00546875
1990-05-31,-3.3650100525897035,-2.7319133890179037,0.480284256,-0.010149281,0.0777,0.01469999999999999,0.00839999999999999,0.000966777,0.001554002
1990-06-30,-3.4430026127715485,-2.8262781700428152,0.443569974,-0.002261809,0.0774,0.010900000000000007,0.009399999999999992,0.001361447,0.002327386
1990-07-31,-3.4241674130531328,-2.8237614778482434,0.442949432,-0.000507275,0.0773,0.00910000000000001,0.009599999999999997,0.001350826,0.005417957
1990-08-31,-3.414055206275496,-2.81102692540476,0.439212447,0.004885058,0.0762,0.00979999999999999,0.009599999999999997,0.001298437,0.003849115
1990-09-30,-3.310140688583538,-2.7045222056129608,0.488073563,0.001439211,0.0745,0.0175,0.009999999999999995,0.005827789,0.009202454
1990-10-31,-3.252771743042577,-2.6445946056040155,0.520289666,0.00137288,0.0736,0.017799999999999996,0.01079999999999999,0.001984792,0.008358663
1990-11-30,-3.2389778390814343,-2.6440242496283957,0.522451921,-0.000470684,0.0717,0.018100000000000005,0.0121,0.004492764,0.006028636
1990-12-31,-3.2901612394955193,-2.7084242391420488,0.498505655,0.000909887,0.0706,0.015200000000000005,0.013200000000000003,0.002439892,0.002247191
1991-01-31,-3.3077113410643197,-2.739175853130079,0.48449686,-0.001845904,0.0674,0.017,0.013800000000000007,0.000794596,0.0
1991-02-28,-3.347728686443716,-2.7861209788103274,0.4663078,0.000721557,0.0622,0.0215,0.014100000000000001,0.003193549,0.005979073
1991-03-31,-3.4121818373615236,-2.8575457292214606,0.442720441,0.001246896,0.0594,0.024699999999999993,0.012399999999999994,0.002431347,0.001485884
1991-04-30,-3.433480963050464,-2.885851315173074,0.4571256,0.003251398,0.0591,0.025300000000000003,0.0116,0.001375056,0.00148368
1991-05-31,-3.4328121924048,-2.910854515189481,0.461239599,0.005730157,0.0565,0.027199999999999995,0.010800000000000004,0.002072775,0.001481482
1991-06-30,-3.4696416296627794,-2.9739864945004384,0.439966969,0.006982102,0.0546,0.029900000000000003,0.009999999999999995,0.001585169,0.00295858
1991-07-31,-3.419551010766845,-2.9508448393040596,0.458243743,0.014247487,0.0557,0.030299999999999994,0.009499999999999995,0.00117989,0.002949853
1991-08-31,-3.4599241961099665,-3.0224123682466115,0.440356782,0.014835554,0.0558,0.029200000000000004,0.008900000000000005,0.00110533,0.001470588
1991-09-30,-3.475893786232598,-3.070344205891905,0.437639637,0.017331297,0.0533,0.028499999999999998,0.009000000000000008,0.002037637,0.002936858
1991-10-31,-3.4530797760875105,-3.080323027725431,0.441531837,0.023289042,0.0522,0.026799999999999997,0.009000000000000008,0.000474697,0.004392387
1991-11-30,-3.466827054889143,-3.127333395319518,0.434003454,0.025508895,0.0499,0.029200000000000004,0.009399999999999992,0.001125662,0.001457726
1991-12-31,-3.423865899453412,-3.118911351208368,0.46015449,0.030689947,0.0456,0.033299999999999996,0.0097,0.00204902,0.002911208
1992-01-31,-3.5316202026998593,-3.2625900636226404,0.420344417,0.031812383,0.0407,0.032299999999999995,0.009500000000000008,0.00204955,0.000725689
1992-02-29,-3.508222728161115,-3.237910259812231,0.413229679,0.031941468,0.038,0.0396,0.009300000000000003,0.000872443,0.001450326
1992-03-31,-3.514447756490556,-3.2428649352771544,0.407630525,0.033556022,0.0384,0.03930000000000001,0.009399999999999992,0.000913228,0.003620565
1992-04-30,-3.489098675948213,-3.2162534889930905,0.402106034,0.041900536,0.0404,0.039299999999999995,0.008999999999999994,0.000469757,0.005050505
1992-05-31,-3.5167149411060614,-3.2262107693328277,0.387303472,0.038661809,0.0375,0.0428,0.008800000000000002,0.001661044,0.00143575
1992-06-30,-3.517792066265976,-3.209929565238186,0.382998516,0.037175491,0.0363,0.041800000000000004,0.008500000000000008,0.000690029,0.001433692
1992-07-31,-3.500386294695566,-3.1754600490714138,0.392042354,0.043076561,0.0366,0.0399,0.008300000000000002,0.000752919,0.003579098
1992-08-31,-3.536977492841532,-3.1949084958014287,0.3833487,0.041494792,0.0321,0.0405,0.007700000000000012,0.000897463,0.0021398
1992-09-30,-3.510664248563662,-3.151808983173316,0.399405037,0.043049958,0.0313,0.041199999999999994,0.006999999999999992,0.000369547,0.002846975
1992-10-31,-3.517709683635312,-3.142411334487988,0.397656972,0.041137783,0.0291,0.04189999999999999,0.006999999999999992,0.000872241,0.002838893
1992-11-30,-3.5200800113323667,-3.125299866370453,0.403251178,0.041096098,0.0286,0.0455,0.008500000000000008,0.000944145,0.00353857
1992-12-31,-3.55016734672068,-3.136259548712312,0.393626459,0.037986651,0.0313,0.043500000000000004,0.008599999999999997,0.000508095,0.001410437
1993-01-31,-3.560490821490873,-3.1278122466945395,0.394109614,0.038828686,0.0322,0.0404,0.008300000000000002,0.000471552,-0.000704225
1993-02-28,-3.564988022990823,-3.1218226584857667,0.393048105,0.041753841,0.03,0.042499999999999996,0.007599999999999996,0.000348851,0.004933051
1993-03-31,-3.572891323277257,-3.1194079582093575,0.385960197,0.040728169,0.0293,0.0405,0.0068000000000000005,0.001146897,0.003506311
1993-04-30,-3.5889045931665424,-3.125251722835533,0.333613526,0.037106416,0.0295,0.0407,0.005699999999999997,0.001004725,0.00349406
1993-05-31,-3.5619819346299204,-3.1081118194865174,0.334349806,0.039812685,0.0287,0.04139999999999999,0.0068000000000000005,0.001004785,0.002785515
1993-06-30,-3.5832772919180753,-3.1392552503061664,0.324882422,0.040254628,0.0296,0.040499999999999994,0.007800000000000001,0.000817308,0.001388889
1993-07-31,-3.5828577139241093,-3.1487663742857652,0.325931248,0.041154022,0.0307,0.03609999999999999,0.00739999999999999,0.000573851,0.001386963
1993-08-31,-3.5776202296908415,-3.124972476241721,0.323777031,0.041007788,0.0304,0.03520000000000001,0.007599999999999996,0.000608963,0.0
1993-09-30,-3.6115844994199717,-3.140706672713612,0.313864983,0.040192936,0.0302,0.032100000000000004,0.007499999999999993,0.000281569,0.002770083
1993-10-31,-3.6016502027062587,-3.1128727161620304,0.322351822,0.041840712,0.0295,0.03320000000000001,0.0068000000000000005,0.000470675,0.002071823
1993-11-30,-3.619317022237262,-3.108197940820367,0.311362833,0.040367137,0.0302,0.032100000000000004,0.006400000000000003,0.000314227,0.004135079
1993-12-31,-3.6047762190378494,-3.0718735377606707,0.311079411,0.04383756,0.031,0.034100000000000005,0.007300000000000001,0.000576352,0.000686342
1994-01-31,-3.6132810843419514,-3.059120921872198,0.305267223,0.045726871,0.0306,0.0348,0.007599999999999996,0.000269682,0.0
1994-02-28,-3.6418280292773106,-3.07869689013908,0.288058567,0.043671136,0.0298,0.033900000000000007,0.007300000000000001,0.000423488,0.002743484
1994-03-31,-3.607889365508939,-3.0359309875925735,0.299058821,0.045041132,0.0325,0.035699999999999996,0.0068000000000000005,0.001026077,0.003419973
1994-04-30,-3.5576501012139685,-2.9769977678188986,0.307483805,0.041905087,0.035,0.03749999999999999,0.006499999999999992,0.000892103,0.003408316
1994-05-31,-3.565760021131753,-2.952566661215472,0.303664786,0.039846647,0.0368,0.0377,0.006400000000000003,0.001373668,0.001358696
1994-06-30,-3.574767178185879,-2.930257737963018,0.297469476,0.039642046,0.0414,0.034499999999999996,0.0063,0.000750503,0.000678426
1994-07-31,-3.5442566713944177,-2.869588491200144,0.308417077,0.033996564,0.0414,0.036,0.0068000000000000005,0.000797133,0.003389831
1994-08-31,-3.572958853659609,-2.872785892145796,0.296985381,0.031212188,0.0433,0.0313,0.0068999999999999895,0.000327283,0.002702703
1994-09-30,-3.607628062003333,-2.8827040690184793,0.285683819,0.028707457,0.0448,0.0313,0.0067000000000000115,0.000560388,0.004043127
1994-10-31,-3.5780918384121305,-2.829115508015208,0.290904659,0.029004251,0.0462,0.033800000000000004,0.006400000000000003,0.000801893,0.002684564
1994-11-30,-3.592363269529842,-2.8106271135461887,0.286071274,0.026001443,0.0495,0.0314,0.0063,0.001158428,0.000669344
1994-12-31,-3.5457412875934664,-2.732684956475911,0.298992614,0.022919175,0.0529,0.027899999999999994,0.006400000000000003,0.000836399,0.001337793
1995-01-31,-3.5516967566569098,-2.7086382634537642,0.2915683,0.016596292,0.056,0.023899999999999998,0.006400000000000003,0.000704923,0.0
1995-02-28,-3.575684396932208,-2.711606536504987,0.290853734,0.015095328,0.0571,0.020900000000000002,0.006200000000000011,0.000289377,0.004008016
1995-03-31,-3.611123108196305,-2.7264586141606957,0.278730036,0.014533984,0.0577,0.018100000000000005,0.005899999999999989,0.000472414,0.003992016
1995-04-30,-3.638085575420416,-2.7332497225210277,0.313876542,0.014390439,0.0573,0.0182,0.0058,0.000484306,0.003313453
1995-05-31,-3.6608370288136993,-2.7417558129518924,0.301994701,0.013013333,0.0565,0.017999999999999995,0.005699999999999997,0.00025692,0.00330251
1995-06-30,-3.691710604647818,-2.7587131808886505,0.292264254,0.010744673,0.0567,0.010999999999999996,0.005500000000000005,0.001011442,0.001974984
1995-07-31,-3.707986958217972,-2.7613986964742967,0.286429618,0.008275797,0.0547,0.012300000000000005,0.006000000000000005,0.000696764,0.001971091
1995-08-31,-3.733946351512044,-2.785445453848576,0.277160367,0.007061973,0.0542,0.014899999999999997,0.0063,0.000773228,0.0
1995-09-30,-3.728324581995689,-2.7779422451439686,0.283046135,0.009122313,0.054,0.013400000000000002,0.006199999999999997,0.00020673,0.002622951
1995-10-31,-3.7623729254775635,-2.8101250519881504,0.272494998,0.006380169,0.0528,0.013499999999999998,0.006099999999999994,0.000381454,0.001962067
1995-11-30,-3.7521645335654874,-2.8167611210379024,0.274420245,0.012222073,0.0528,0.011300000000000004,0.0063,0.000487817,0.003263708
1995-12-31,-3.7872039018496326,-2.8687517690594637,0.257168852,0.016870953,0.0536,0.0087,0.006599999999999995,0.000546163,-0.000650618
1996-01-31,-3.7993346720581638,-2.897949959269636,0.255026383,0.015526518,0.0514,0.008899999999999998,0.006699999999999998,0.000820537,-0.000651042
1996-02-29,-3.8238232998446926,-2.929260737770471,0.241877172,0.016127863,0.05,0.0109,0.006600000000000009,0.001383955,0.005863192
1996-03-31,-3.823175357585847,-2.935388201149576,0.237894737,0.016801368,0.0483,0.017599999999999998,0.006400000000000003,0.001267631,0.003238342
1996-04-30,-3.8235667651911283,-2.942488906581524,0.239299615,0.016891912,0.0496,0.018800000000000004,0.0068000000000000005,0.001741716,0.005164622
1996-05-31,-3.832924982035051,-2.947347649047272,0.240075806,0.021121954,0.0495,0.021099999999999994,0.006900000000000003,0.000981838,0.003853565
1996-06-30,-3.851546086307554,-2.9615318664922055,0.236923516,0.026419154,0.0502,0.0215,0.0068000000000000005,0.001125291,0.001919386
1996-07-31,-3.849847928441131,-2.955444247971818,0.236443725,0.027216174,0.0509,0.0194,0.006900000000000003,0.000394804,0.00063857
1996-08-31,-3.7939327013078485,-2.8982637444953165,0.241819894,0.031136865,0.0515,0.019200000000000002,0.007000000000000006,0.002355148,0.001914486
1996-09-30,-3.8035591336592987,-2.9066532186626635,0.238061118,0.030886107,0.0505,0.022099999999999995,0.007199999999999998,0.001121521,0.001910828
1996-10-31,-3.847389917171492,-2.9492664892527856,0.227297318,0.029580737,0.0509,0.019500000000000003,0.006900000000000003,0.000686243,0.00317864
1996-11-30,-3.867859795637652,-2.9500981911761333,0.221747656,0.025655808,0.0499,0.017200000000000007,0.0068000000000000005,0.000606645,0.003168568
1996-12-31,-3.933364820946943,-2.9965516099373932,0.205007919,0.022067342,0.0503,0.013999999999999999,0.006900000000000003,0.000703735,0.001895136
1997-01-31,-3.906355589926097,-2.951035193004638,0.20734273,0.024125687,0.0491,0.0182,0.006900000000000003,0.001709085,0.0
1997-02-28,-3.9622951998967357,-2.9976344580740832,0.196240103,0.024406934,0.0503,0.018600000000000005,0.006699999999999998,0.001360082,0.003152585
1997-03-31,-3.964640252900873,-2.990795187904119,0.194395411,0.022910926,0.0501,0.019300000000000005,0.0063,0.001474791,0.003142678
1997-04-30,-3.917545942245285,-2.9346602355584834,0.214780202,0.021148544,0.0514,0.020900000000000002,0.0063,0.002001462,0.002506266
1997-05-31,-3.972054266242645,-2.9888599925793025,0.201741048,0.01694529,0.0516,0.018899999999999993,0.006100000000000008,0.003005081,0.00125
1997-06-30,-4.0267295433908,-3.0432257119946184,0.192878588,0.013264451,0.0505,0.019599999999999992,0.006199999999999997,0.002007456,-0.00062422
1997-07-31,-4.067019483487831,-3.083210044025854,0.184287615,0.010846707,0.0493,0.019500000000000003,0.006099999999999994,0.001974463,0.001249219
1997-08-31,-4.138468957426061,-3.157692274085589,0.171964943,0.011592659,0.0505,0.013200000000000003,0.006099999999999994,0.002010215,0.001247661
1997-09-30,-4.075542370450688,-3.09779135927405,0.185505404,0.012877263,0.0514,0.015799999999999995,0.006000000000000005,0.002464722,0.001869159
1997-10-31,-4.123587351568449,-3.148841916752475,0.177967857,0.014634266,0.0495,0.015399999999999997,0.005500000000000005,0.002626494,0.002487562
1997-11-30,-4.084940189478856,-3.1213312479859088,0.190000677,0.016262827,0.0497,0.0126,0.005699999999999997,0.009363821,0.00248139
1997-12-31,-4.125019603722656,-3.1725833695209635,0.180746299,0.015667209,0.0514,0.010000000000000002,0.005500000000000005,0.00266211,-0.000618812
1998-01-31,-4.137092815433343,-3.195884433061569,0.178800884,0.015559472,0.0516,0.008599999999999997,0.005600000000000008,0.002249374,-0.00123839
1998-02-28,-4.144099201631061,-3.2074951220501284,0.178840273,0.013739636,0.0504,0.0085,0.0058,0.002468843,0.001859888
1998-03-31,-4.144099201631061,-3.2074951220501284,0.165463097,0.012056378,0.0509,0.009000000000000001,0.0058,0.001053348,0.001856436
1998-04-30,-4.144099201631061,-3.2074951220501284,0.181140396,0.016488862,0.0503,0.009899999999999999,0.006000000000000005,0.001136786,0.001852996
1998-05-31,-4.144099201631061,-3.2074951220501284,0.175872922,0.016405362,0.0495,0.0109,0.006400000000000003,0.001614764,0.001849568
1998-06-30,-4.144099201631061,-3.2074951220501284,0.179102206,0.019075206,0.05,0.0092,0.006099999999999994,0.000958823,0.001846154
1998-07-31,-4.144099201631061,-3.2074951220501284,0.178060606,0.02401058,0.0498,0.007800000000000001,0.006000000000000005,0.002097344,0.001228501
1998-08-31,-4.144099201631061,-3.2074951220501284,0.179438109,0.025353565,0.0496,0.008800000000000002,0.0059999999999999915,0.002228176,0.001226994
1998-09-30,-4.086600514930241,-3.2164734604759935,0.211432092,0.028519028,0.049,0.005699999999999997,0.006200000000000011,0.009333917,0.00122549
1998-10-31,-4.086600514930241,-3.2164734604759935,0.203248404,0.02408291,0.0461,0.005600000000000001,0.006900000000000003,0.009971017,0.00122399
1998-11-30,-4.086600514930241,-3.2164734604759935,0.185519077,0.020740088,0.0396,0.014399999999999996,0.008099999999999996,0.005171528,0.002444988
1998-12-31,-4.086600514930241,-3.2164734604759935,0.174846845,0.022003581,0.0441,0.009399999999999999,0.009300000000000003,0.001936679,0.0
1999-01-31,-4.086600514930241,-3.2164734604759935,0.173611315,0.02005703,0.0439,0.010299999999999997,0.010100000000000005,0.003286897,-0.000609756
1999-02-28,-4.086600514930241,-3.2164734604759935,0.170320619,0.015587699,0.0434,0.0102,0.01050000000000001,0.003335614,0.002440513
1999-03-31,-4.086600514930241,-3.2164734604759935,0.17127681,0.018446665,0.0444,0.0143,0.009899999999999992,0.00348215,0.001217286
1999-04-30,-4.086600514930241,-3.2164734604759935,0.172897171,0.02066812,0.0444,0.0148,0.00910000000000001,0.003213587,0.003039514
1999-05-31,-4.086600514930241,-3.2164734604759935,0.156825876,0.025181267,0.0429,0.0165,0.008400000000000005,0.002726626,0.007272727
1999-06-30,-4.086600514930241,-3.2164734604759935,0.160231135,0.025897438,0.045,0.0165,0.007900000000000004,0.003085649,0.0
1999-07-31,-4.086600514930241,-3.2164734604759935,0.154227447,0.018868576,0.0457,0.017000000000000008,0.00789999999999999,0.002409247,0.0
1999-08-31,-4.086600514930241,-3.2164734604759935,0.158796473,0.019370437,0.0455,0.0184,0.007599999999999996,0.001611178,0.003008424
1999-09-30,-4.086600514930241,-3.2164734604759935,0.156243027,0.018880736,0.0472,0.0177,0.007500000000000007,0.002729849,0.00239952
1999-10-31,-4.086600514930241,-3.2164734604759935,0.163684498,0.020379682,0.0468,0.017800000000000003,0.00810000000000001,0.002704943,0.004787552
1999-11-30,-4.086600514930241,-3.2164734604759935,0.157690661,0.020445233,0.0486,0.016500000000000008,0.008300000000000002,0.004875975,0.001786778
1999-12-31,-4.086600514930241,-3.2164734604759935,0.155545967,0.018280448,0.0507,0.015499999999999993,0.007900000000000004,0.001354267,0.00059453
2000-01-31,-4.086600514930241,-3.2164734604759935,0.147167259,0.017888757,0.052,0.0162,0.006400000000000003,0.001148775,0.0
2000-02-29,-4.086600514930241,-3.2164734604759935,0.15465416,0.025358783,0.0532,0.013400000000000009,0.005500000000000005,0.0052063,0.002970885
2000-03-31,-4.086600514930241,-3.2164734604759935,0.167056433,0.02741882,0.0555,0.009100000000000004,0.006100000000000008,0.003000466,0.005924171
2000-04-30,-4.086600514930241,-3.2164734604759935,0.149973562,0.018291389,0.0569,0.004900000000000002,0.006900000000000003,0.006678316,0.008244994
2000-05-31,-4.086600514930241,-3.2164734604759935,0.152600418,0.011944944,0.0566,0.006400000000000003,0.0076000000000000095,0.007941747,0.000584112
2000-06-30,-4.086600514930241,-3.2164734604759935,0.155668731,0.009178526,0.0579,0.006100000000000001,0.009099999999999997,0.005185423,0.001167542
2000-07-31,-4.086600514930241,-3.2164734604759935,0.156777962,0.007124211,0.0569,0.005299999999999999,0.008099999999999996,0.002359757,0.005247813
2000-08-31,-4.086600514930241,-3.2164734604759935,0.155674151,0.004712234,0.0596,0.0015000000000000013,0.007000000000000006,0.002065433,0.002320186
2000-09-30,-4.086600514930241,-3.2164734604759935,0.146053064,0.004674639,0.0609,-0.0015000000000000013,0.007100000000000009,0.001039253,0.0
2000-10-31,-4.086600514930241,-3.2164734604759935,0.153789463,0.004468919,0.06,0.0011999999999999997,0.007300000000000001,0.001599995,0.005208333
2000-11-30,-4.086600514930241,-3.2164734604759935,0.149300789,0.003744283,0.0611,-0.0011000000000000038,0.007900000000000004,0.005568209,0.001727116
2000-12-31,-4.086600514930241,-3.2164734604759935,0.157280893,0.001157451,0.0617,-0.0040999999999999995,0.008300000000000002,0.003272414,0.000574713
2001-01-31,-4.086600514930241,-3.2164734604759935,0.151851504,-0.002261747,0.0577,-0.001899999999999999,0.008099999999999996,0.005299248,-0.000574383
2001-02-28,-4.086600514930241,-3.2164734604759935,0.150449666,-0.003192596,0.0515,0.004700000000000003,0.007800000000000001,0.004941018,0.006321839
2001-03-31,-4.086600514930241,-3.2164734604759935,0.156070091,-0.006855726,0.0488,0.006099999999999994,0.007700000000000012,0.00252841,0.003997716
2001-04-30,-4.086600514930241,-3.2164734604759935,0.133113551,-0.005213448,0.0442,0.011699999999999995,0.008599999999999997,0.007139595,0.002275313
2001-05-31,-4.086600514930241,-3.2164734604759935,0.122496901,-0.002543021,0.0387,0.0206,0.0087,0.007426261,0.003972758
2001-06-30,-4.086600514930241,-3.2164734604759935,0.120510188,-0.000248286,0.0362,0.0232,0.0077999999999999875,0.002536237,0.004522329
2001-07-31,-4.086600514930241,-3.2164734604759935,0.125209433,0.00504076,0.0349,0.024099999999999996,0.00789999999999999,0.001508358,0.001688239
2001-08-31,-4.086600514930241,-3.2164734604759935,0.124966583,0.007913839,0.0351,0.020999999999999998,0.00839999999999999,0.002899613,-0.002808989
2001-09-30,-4.086600514930241,-3.2164734604759935,0.132164144,0.009918328,0.0336,0.021000000000000005,0.008300000000000002,0.002221521,0.0
2001-10-31,-4.086600514930241,-3.2164734604759935,0.148628588,0.008652739,0.0264,0.0278,0.008599999999999997,0.007167594,0.004507042
2001-11-30,-4.086600514930241,-3.2164734604759935,0.1449014,0.01074927,0.0216,0.028999999999999998,0.008800000000000002,0.003249773,-0.003365115
2001-12-31,-4.086600514930241,-3.2164734604759935,0.133481367,0.01116177,0.0187,0.0366,0.008400000000000005,0.002189358,-0.001688239
2002-01-31,-4.086600514930241,-3.2164734604759935,0.131217846,0.013464826,0.0169,0.040600000000000004,0.012800000000000006,0.001797958,-0.003945885
2002-02-28,-4.086600514930241,-3.2164734604759935,0.132560549,0.011191293,0.0165,0.0404,0.013200000000000003,0.00218388,0.002263724
2002-03-31,-4.086600514930241,-3.2164734604759935,0.130119086,0.012499025,0.0172,0.0391,0.013799999999999993,0.002567843,0.003952569
2002-04-30,-4.086600514930241,-3.2164734604759935,0.236833402,0.013759452,0.0179,0.0425,0.013000000000000012,0.002014821,0.005624297
2002-05-31,-4.086600514930241,-3.2164734604759935,0.247732313,0.015106854,0.0171,0.040400000000000005,0.012700000000000003,0.002319778,0.005592841
2002-06-30,-4.086600514930241,-3.2164734604759935,0.248255614,0.022277337,0.0173,0.040499999999999994,0.013399999999999995,0.00410161,0.0
2002-07-31,-4.1224897491626304,-3.6113524338440746,0.266572502,0.027522765,0.017,0.039599999999999996,0.013200000000000003,0.003707947,0.000556174
2002-08-31,-4.045200303160939,-3.48874940111177,0.282032195,0.028441032,0.0168,0.037599999999999995,0.013700000000000004,0.015342791,0.001111729
2002-09-30,-4.0550952994243445,-3.454868059764967,0.284411556,0.024747692,0.0162,0.0348,0.0121,0.009409291,0.003331483
2002-10-31,-3.9435972312791616,-3.3010140512739397,0.324555156,0.029299294,0.0163,0.031700000000000006,0.012499999999999997,0.007366113,0.00166021
2002-11-30,-4.020712001107434,-3.4114796972585015,0.293437064,0.025670939,0.0158,0.034999999999999996,0.014099999999999988,0.011589636,0.001657459
2002-12-31,-4.070464758331704,-3.4953215853888735,0.276975499,0.022907595,0.0123,0.0398,0.0131,0.004449075,0.0
2003-01-31,-4.002514281304905,-3.4622639528662376,0.295385896,0.025735978,0.0119,0.0365,0.012399999999999994,0.002639538,-0.002206288
2003-02-28,-3.97161100216909,-3.4020157601494043,0.305942307,0.028288953,0.0117,0.0378,0.011799999999999998,0.005167574,0.004422333
2003-03-31,-3.951364988491539,-3.353435250599266,0.312251321,0.027918707,0.0117,0.0355,0.011099999999999999,0.00256412,0.007705008
2003-04-30,-3.9566012500092262,-3.331285316643828,0.286117701,0.024098597,0.0113,0.0373,0.010600000000000005,0.006136118,0.006007646
2003-05-31,-4.035743588331239,-3.3637576218523715,0.269654031,0.019966882,0.0113,0.0368,0.011100000000000006,0.00306481,-0.002171553
2003-06-30,-4.0865995414115295,-3.3699248809383464,0.258375506,0.006448109,0.0107,0.0329,0.011599999999999992,0.00222832,-0.001632209
2003-07-31,-4.099086369390221,-3.339527230353939,0.254488337,0.001261887,0.0092,0.036,0.012199999999999996,0.001997701,0.001089918
2003-08-31,-4.106527817090342,-3.3174673768760754,0.247643335,0.000271576,0.009,0.0452,0.011299999999999998,0.002046016,0.001088732
2003-09-30,-4.106527817090342,-3.3174673768760754,0.242856073,0.002917013,0.0095,0.043699999999999996,0.011299999999999998,0.000966056,0.003806417
2003-10-31,-4.095158170620028,-3.250983129171457,0.246541783,0.007323406,0.0094,0.0396,0.010700000000000001,0.001869089,0.003250271
2003-11-30,-4.095158170620028,-3.250983129171457,0.233308967,0.007211423,0.0092,0.0426,0.010299999999999997,0.001407613,-0.001079914
